blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""080050870001""","""Denver-Aurora-Lakewood, CO""",1,1564,761,80.01,36,42,42,20,25,25,16,16,17,5.79,55.11,1.4,1,1,14117,12256,13779,13,12,13,10201,8572,9421,7992,6633,7253,1990,1727,1941,220,213,227,186,181,193,9.5,7.8,14.5,9.51,46618,2,48545,91,4,440,513,1109,1149,1101,16,84
"""080410003013""","""Colorado Springs, CO""",1,800,402,167.14,39,46,43,18,23,20,21,24,23,7.45,17.91,1.76,2,2,19898,17593,19807,4,4,4,12455,11032,12323,9582,8486,9461,2803,2478,2790,70,68,72,62,60,64,6.1,6.4,4.44,2.41,21285,74,27885,90,5,283,756,883,947,741,69,31
"""080410004003""","""Colorado Springs, CO""",1,613,325,189.07,40,47,43,19,24,21,21,23,22,6.53,11.23,1.74,2,2,19385,17133,19298,4,3,4,12242,10799,12117,9446,8323,9331,2731,2414,2719,65,63,67,58,56,60,6.3,7.4,3.95,1.72,23369,72,29434,89,5,257,603,925,1063,592,71,29
"""080410005001""","""Colorado Springs, CO""",1,873,435,136.56,42,49,45,21,27,23,21,23,22,7.04,22.42,1.7,1,2,18908,16968,18802,5,5,5,11988,10617,11848,9235,8137,9108,2664,2390,2649,89,90,91,79,80,81,6.4,7.5,5.2,3.19,23264,86,30253,89,5,314,661,1037,1097,961,56,44
"""080410065012""","""Colorado Springs, CO""",1,1947,598,122.44,44,52,48,23,29,25,21,23,23,8.49,41.48,1.75,2,2,20036,17225,19973,3,3,3,12410,10907,12292,9528,8432,9418,2823,2426,2814,59,49,60,53,43,54,6.8,4.8,5.82,4.88,19021,38,14192,88,5,319,727,1131,1131,,81,19
"""080410047031""","""Colorado Springs, CO""",1,664,217,71.89,49,58,53,25,32,28,24,26,25,11.18,33.73,1.94,2,2,22954,20135,22870,1,1,1,13789,12355,13659,10532,9503,10415,3234,2836,3222,23,16,22,21,14,20,2.6,6.2,3.5,3.02,23024,100,21630,89,12,160,1166,1235,1235,,94,6
"""080410034003""","""Colorado Springs, CO""",1,1050,463,1573.27,50,60,54,26,32,28,25,28,26,9.24,2.72,2,2,2,24843,22336,24770,0,0,0,14406,13083,14262,10905,9937,10772,3500,3146,3489,2,0,1,1,0,1,3.2,2.5,1.06,0.29,2623,91,2403,82,22,82,1241,1245,1309,1054,75,25
"""080130121021""","""Boulder, CO""",1,1715,826,126.65,38,44,49,22,27,29,16,17,20,6.89,44.93,1.55,1,2,17437,14909,17644,7,5,7,11458,9667,10851,8851,7442,8194,2457,2100,2486,150,125,172,127,106,146,8.6,5.5,7.36,6.52,21566,7,51342,93,7,258,656,1297,1462,1153,46,54
"""081159683003""",,1,1110,436,33359.82,54,63,46,21,27,18,33,36,28,9.94,0.13,2.03,2,2,23880,21551,25194,2,2,2,14463,12804,15252,11058,9726,11661,3364,3037,3549,40,41,42,34,35,36,1.7,1.4,2.28,0.01,295,83,316,75,136,6,2160,786,888,480,75,25
"""080410020004""","""Colorado Springs, CO""",1,3525,1286,191.79,37,44,40,18,23,20,19,21,20,6.96,46.69,1.58,1,2,17418,15430,17316,8,8,8,11180,9887,11039,8581,7574,8452,2454,2174,2439,145,139,147,129,124,131,7.8,7.2,10.14,6.71,26015,53,25168,89,7,187,890,886,1228,650,41,59
"""080410047053""","""Colorado Springs, CO""",1,1620,564,77.26,51,61,55,28,35,30,23,26,25,9.99,72.9,1.88,2,2,22368,19754,22275,2,2,2,13439,12025,13303,10247,9208,10124,3151,2783,3138,41,34,41,37,30,37,4.2,4.4,6.62,7.3,22244,98,13349,88,6,298,750,1360,1353,1399,85,15
"""081230015002""","""Greeley, CO""",1,658,257,177.42,46,53,50,21,26,23,26,28,27,,,2.11,2,2,24478,21839,23567,0,0,0,15496,13455,14359,12046,10379,11039,3450,3076,3320,0,0,0,0,0,0,4,0,3.1,1.45,3112,94,3384,87,4,198,631,1038,1038,,87,13
"""080410066003""","""Colorado Springs, CO""",1,726,353,362.96,45,53,49,22,28,24,23,26,25,8.02,7.8,1.89,2,2,22231,19709,22162,2,2,2,13465,11994,13345,10293,9182,10182,3132,2776,3122,40,36,41,36,32,36,3.9,5.4,3,0.97,13638,77,13936,88,19,139,1172,1076,1167,694,81,19
"""081230020071""","""Greeley, CO""",1,1185,482,368.75,47,54,51,23,28,26,24,26,25,9.6,12.54,1.98,2,2,23518,20911,22613,0,0,0,14600,12661,13517,11284,9715,10331,3314,2946,3185,1,0,0,1,0,0,5.3,1.1,2.84,1.31,7586,80,6975,87,4,193,532,1146,1291,687,76,24
"""081230018002""","""Greeley, CO""",1,2276,801,789.73,48,56,52,23,28,25,25,27,26,10.69,10.84,2.04,2,2,24892,22312,23998,0,0,0,15174,13271,14090,11666,10128,10709,3508,3143,3381,0,0,0,0,0,0,5.2,0.1,2.91,1.01,3118,74,3214,86,11,99,997,1139,1306,810,66,34
"""081230019022""","""Greeley, CO""",1,3653,1173,566.73,46,53,49,21,26,23,25,27,26,10.14,20.98,2.04,2,2,24837,22141,23910,0,0,0,15145,13227,14060,11644,10108,10692,3500,3119,3368,0,0,0,0,0,0,5.2,0,3.34,2.07,4935,68,4124,87,13,92,1014,1047,968,1222,69,31
"""081230016002""","""Greeley, CO""",1,440,195,114.2,48,56,52,22,28,25,26,28,27,9.67,16.51,2.1,2,2,25039,22410,24137,0,0,0,15517,13491,14388,11989,10334,10988,3529,3157,3400,0,0,0,0,0,0,3.7,0.1,2.57,1.71,1838,94,2390,85,5,213,610,1136,1149,1059,85,15
"""080010093261""","""Denver-Aurora-Lakewood, CO""",1,1269,566,143.62,45,53,54,25,32,31,20,21,23,8.03,31.66,1.8,2,2,19785,17567,19430,4,4,4,13176,11209,12319,10300,8647,9490,2788,2475,2737,88,87,92,75,74,78,6.9,3.9,8.6,3.94,28477,60,24292,91,5,323,677,1382,1494,1174,65,35
"""080010093262""","""Denver-Aurora-Lakewood, CO""",1,1283,518,172.62,55,64,65,34,42,41,21,22,24,8.87,26.63,1.89,2,2,21058,18468,20738,4,4,4,13827,11742,12983,10774,9060,9976,2968,2602,2921,86,80,85,73,68,72,5.2,4.2,4.63,3,27770,66,24882,90,8,163,817,1842,1933,1176,88,12
"""080310040041""","""Denver-Aurora-Lakewood, CO""",1,1908,859,352.45,51,60,61,31,39,38,20,21,23,7.47,18.2,1.75,2,2,19194,16881,18933,17,16,17,13122,11193,12347,9984,8404,9247,2705,2378,2667,433,411,433,366,347,365,4.9,7.4,3.09,2.44,34376,63,48455,91,9,145,846,1704,1728,1367,93,7
"""080690027004""","""Fort Collins, CO""",1,1938,750,876.98,54,64,60,29,37,33,25,28,27,10.77,9.21,2.07,2,2,24494,21864,24782,0,0,0,14712,13232,14730,11262,10152,11239,3451,3080,3491,0,0,0,0,0,0,2.5,0.2,2.7,0.86,4738,88,4021,86,20,59,1062,1462,1548,836,88,12
"""080310042023""","""Denver-Aurora-Lakewood, CO""",1,1756,537,160.23,59,70,70,39,48,47,20,22,23,7.6,25.46,1.84,2,2,18822,16848,18518,7,7,7,13353,11323,12546,10529,8781,9758,2641,2363,2598,183,179,191,154,151,161,4.8,5,3.69,3.35,41427,94,49906,93,4,256,478,2116,2116,,91,9
"""080010096034""","""Denver-Aurora-Lakewood, CO""",1,523,246,43.73,32,37,37,15,19,18,17,18,19,5.37,30.19,1.5,1,1,16113,14082,15749,9,8,9,11024,9338,10207,8568,7180,7797,2271,1984,2219,185,174,191,157,148,162,9.2,4.2,38.31,5.62,32833,0,32310,91,11,132,1017,821,,821,14,86
"""080310045032""","""Denver-Aurora-Lakewood, CO""",1,1438,458,87.65,33,38,39,14,17,17,19,21,22,8.01,41.84,1.75,2,2,18073,16246,17707,8,8,8,12723,10867,11868,9988,8385,9182,2536,2279,2484,199,203,202,168,171,171,7.1,5,5.13,5.23,40721,72,41793,92,7,212,725,762,,762,53,47
"""080399612062""","""Denver-Aurora-Lakewood, CO""",1,2043,728,8324.01,63,75,75,37,46,45,26,28,29,11.82,1.03,2.3,2,2,26680,23774,26397,0,0,0,16867,14886,15887,13107,11537,12169,3760,3349,3719,0,0,0,0,0,0,0.1,1.9,0.4,0.09,3273,96,3060,84,219,13,2976,2024,2057,1408,95,5
"""080310024022""","""Denver-Aurora-Lakewood, CO""",1,834,377,62.93,39,45,46,23,28,28,16,17,18,4.66,27.89,1.42,1,1,13672,11796,13308,17,17,18,10504,8918,9739,8129,6821,7411,1919,1655,1867,457,443,461,385,373,389,8.8,7.9,15.23,5.99,65986,37,193391,96,4,285,513,1237,2078,611,43,57
"""080310155001""","""Denver-Aurora-Lakewood, CO""",1,1279,638,20.43,30,34,35,15,19,18,15,15,16,4.45,139.02,1.3,1,1,12415,10707,12051,17,16,18,9621,8098,8855,7432,6178,6704,1742,1502,1690,446,419,460,377,353,389,9.5,8,28.47,31.23,49689,0,79912,93,10,311,879,826,,826,0,100
"""080590098494""","""Denver-Aurora-Lakewood, CO""",1,815,306,128.69,64,77,77,41,51,50,23,25,27,10.17,24.19,2.06,2,2,24843,21888,24490,0,0,0,15240,13189,14304,11739,10105,10855,3501,3083,3450,0,0,0,0,0,0,1.9,3.1,2.31,2.38,10377,100,18658,90,11,149,1000,2248,2248,,100,0
"""080299652004""",,1,1043,450,878.57,55,64,46,26,32,20,29,32,26,8.78,4.5,1.73,2,2,21096,18809,23457,1,1,1,12408,10858,13749,9415,8187,10425,2972,2651,3304,21,21,20,18,18,17,5.5,0.2,1.98,0.51,1465,59,847,80,18,81,858,906,1018,720,62,38
"""080310070883""","""Denver-Aurora-Lakewood, CO""",1,1252,748,99.09,48,56,57,30,38,37,18,19,20,4.8,36.2,1.57,1,2,16669,14416,16382,10,9,10,11573,9712,10822,8977,7442,8260,2339,2022,2298,258,249,265,218,210,223,8.5,7.6,7.69,7.55,49776,23,49863,91,4,433,506,1648,1415,2028,62,38
"""080310017013""","""Denver-Aurora-Lakewood, CO""",1,297,211,31.06,49,58,58,34,42,41,15,16,17,,,1.25,1,1,15108,13220,14768,23,21,24,9887,8478,9270,7153,6063,6567,2120,1854,2071,615,560,631,519,473,533,8.7,7.7,14.1,6.79,55328,20,190694,96,4,309,508,1850,2103,1482,59,41
"""080690020051""","""Fort Collins, CO""",1,3610,1381,349.2,43,51,48,22,28,25,21,24,23,8.86,35.05,1.78,2,2,21046,18773,21212,1,1,1,12673,11395,12596,9687,8732,9583,2965,2645,2988,21,19,24,29,25,33,7.1,1.1,4.47,3.95,11754,54,8751,88,12,141,905,1104,1261,983,43,57
"""080299652003""",,1,1281,521,1414.24,55,64,45,24,30,19,30,33,26,9.02,3.32,1.78,2,2,21991,19748,24318,1,1,1,12788,11225,14121,9668,8419,10675,3098,2783,3426,22,23,21,19,20,18,4,0.5,1.61,0.37,1562,75,812,80,32,58,1187,863,876,836,67,33
"""080310027022""","""Denver-Aurora-Lakewood, CO""",1,1583,1038,56.04,35,41,42,20,25,24,15,16,17,4.52,83.79,1.4,1,1,12893,11013,12536,9,9,10,10023,8396,9276,7967,6619,7257,1809,1545,1758,247,232,260,208,196,219,9.5,8.1,24.46,18.52,69400,10,166935,95,4,251,551,1094,1699,901,24,76
"""080050861002""","""Denver-Aurora-Lakewood, CO""",1,2121,706,214.23,52,61,61,30,37,36,22,23,25,10.18,33.56,1.94,2,2,22052,19492,21715,4,4,4,14246,12195,13354,11069,9386,10225,3108,2746,3059,70,63,70,59,54,59,3.4,5,3.87,3.3,21162,99,13413,88,9,224,1027,1635,1627,1692,88,12
"""080310068131""","""Denver-Aurora-Lakewood, CO""",1,974,506,141.94,40,46,47,21,26,26,19,20,21,6.54,23.33,1.63,1,2,18373,15576,18140,10,10,11,12180,10292,11461,9328,7857,8640,2578,2185,2544,274,250,276,231,211,233,6.6,8.2,5.61,3.56,41373,11,49287,91,71,68,3025,1155,,1155,74,26
"""080310044031""","""Denver-Aurora-Lakewood, CO""",1,775,290,80.78,40,47,48,20,25,25,20,21,23,7.55,27.11,1.82,2,2,18247,16494,17899,6,6,6,13135,11220,12274,10418,8747,9600,2560,2314,2511,156,159,164,132,134,138,5.8,5.2,3.86,3.59,38019,98,44452,92,5,222,608,1112,1136,1067,65,35
"""080590098492""","""Denver-Aurora-Lakewood, CO""",1,1350,732,113.41,35,40,41,17,21,21,18,19,21,6.31,40.73,1.59,1,2,18501,15612,18201,11,9,11,11915,10107,11098,9083,7715,8301,2607,2199,2564,225,192,232,191,163,197,8.6,3.7,13.18,6.45,13255,0,24112,91,6,254,646,925,779,1087,52,48
"""080759661004""","""Sterling, CO""",1,686,392,329.88,44,50,35,16,19,12,28,31,23,8.59,10.2,1.64,1,2,21961,19873,22109,0,0,0,12038,10489,12345,8941,7684,9226,3094,2800,3115,2,5,5,2,4,4,7.1,3.6,5.32,1.19,3606,54,3832,84,14,101,858,548,,548,36,64
"""080310083893""","""Denver-Aurora-Lakewood, CO""",1,6544,1729,668.56,55,64,65,33,41,40,22,23,25,11.29,29.19,1.95,2,2,22056,19533,21716,5,4,5,14357,12321,13453,11139,9473,10280,3095,2740,3046,123,108,127,103,91,107,3.6,2.8,4.3,2.59,12983,99,12068,88,6,179,578,1792,1784,1845,87,13
"""080050068562""","""Denver-Aurora-Lakewood, CO""",1,2231,914,697.06,51,60,60,29,37,36,21,23,24,9.83,12.89,1.9,2,2,22830,19671,22504,0,0,0,14048,12144,13166,10829,9373,9996,3217,2771,3170,1,0,0,1,0,0,4.4,6.2,5.93,1.31,16087,52,27262,90,26,50,1350,1606,1639,1395,86,14
"""080050806001""","""Denver-Aurora-Lakewood, CO""",1,1089,552,108.38,35,41,41,19,24,23,16,17,18,6.05,30.83,1.41,1,1,15302,13182,14960,14,14,14,10431,8793,9652,8023,6695,7291,2156,1857,2107,251,241,253,213,204,215,9.2,7.3,15.57,5.09,40655,2,44672,91,9,254,871,1043,1083,1030,24,76
"""080130122021""","""Boulder, CO""",1,1121,536,79.19,39,46,50,23,29,31,15,16,19,6.41,43.41,1.5,1,1,15341,13404,15373,6,6,8,10856,9207,10213,8548,7189,7872,2162,1888,2166,146,130,175,124,110,149,8.9,5.7,10.61,6.77,23863,24,57592,93,4,291,484,1389,1579,1315,28,72
"""080690027001""","""Fort Collins, CO""",1,438,229,84.99,42,50,47,19,24,21,23,26,26,8,21.56,1.97,2,2,21943,19659,22138,0,1,1,13824,12321,13827,10725,9542,10698,3091,2769,3119,8,10,11,10,14,15,4.4,0.2,3.61,2.69,5293,100,4556,87,2,422,437,953,953,,85,15
"""080050068563""","""Denver-Aurora-Lakewood, CO""",1,2608,780,1297.62,40,47,47,23,28,28,17,18,19,7.36,4.43,1.49,1,1,18455,15775,18124,5,4,5,11174,9547,10350,8482,7250,7702,2601,2222,2553,91,75,94,77,63,80,8.4,7.3,13.11,0.6,16910,0,45081,91,29,31,1547,1246,1184,1271,28,72
"""080050812002""","""Denver-Aurora-Lakewood, CO""",1,1423,566,121.52,34,40,40,17,21,21,17,18,19,6.24,29.06,1.5,1,1,16164,13881,15826,17,17,18,11143,9481,10353,8560,7235,7816,2278,1955,2229,305,291,307,259,247,261,8.5,6.4,6.41,4.66,38906,21,37962,91,9,232,866,938,933,942,42,58
"""080050852001""","""Denver-Aurora-Lakewood, CO""",1,1327,392,686.65,71,84,84,48,60,58,23,25,26,10.92,6.24,2.07,2,2,23146,20351,22834,2,2,2,15116,13009,14214,11817,10111,10963,3262,2867,3217,37,31,35,32,26,30,1.5,5.5,1.62,0.57,20268,100,15548,88,25,45,1537,2607,2607,,99,1
"""080050864002""","""Denver-Aurora-Lakewood, CO""",1,710,236,851.6,82,98,98,58,73,71,24,26,27,11.36,3.15,2.12,2,2,24375,21544,24077,1,1,1,15570,13481,14652,12114,10430,11244,3435,3035,3392,20,16,17,17,14,14,0.9,5.4,0.37,0.28,13352,94,16072,88,61,29,2330,3172,3172,,97,3
"""080759661005""","""Sterling, CO""",1,1091,458,2565.36,55,64,44,23,29,18,32,35,26,8.21,1.47,1.86,2,2,24543,22311,24679,1,1,1,13602,11945,13920,10130,8783,10426,3457,3144,3477,15,18,17,13,15,15,3.5,3.6,3.27,0.18,1352,81,1330,79,61,24,1849,810,810,,60,40
"""080690027003""","""Fort Collins, CO""",1,1598,614,832.96,53,64,59,30,37,33,23,27,26,9.09,6.7,1.97,2,2,23660,21125,23888,0,0,0,14031,12746,13962,10698,9770,10596,3333,2976,3365,0,0,0,0,0,0,5.1,0.2,3.02,0.74,5478,70,4653,87,17,79,932,1476,1830,841,64,36
"""080870007005""","""Fort Morgan, CO""",1,943,294,3840.96,48,56,43,18,23,16,30,33,27,10.32,0.79,2.01,2,2,25024,22636,24874,0,0,0,14468,12753,14513,10943,9563,11009,3525,3190,3504,0,0,0,0,0,0,3.8,0.3,2.6,0.08,1718,74,1559,82,61,17,1608,735,,735,59,41
"""080899683003""",,1,1413,559,3186.45,74,89,48,39,48,23,36,40,25,8.73,1.53,1.63,1,2,21723,19535,23829,2,2,2,11496,10462,13475,8404,7676,10088,3061,2753,3357,31,33,30,27,28,26,4.7,3.9,3.78,0.18,980,61,1077,79,36,43,1128,1042,1042,,63,37
"""080690019012""","""Fort Collins, CO""",1,1545,669,128.44,38,45,42,18,23,20,20,22,22,6.9,35.94,1.66,1,2,19173,16883,19352,1,1,2,11761,10478,11689,9033,8076,8931,2701,2378,2726,27,24,32,37,33,43,8.4,2,4.54,5.21,13705,25,11783,89,8,267,694,913,1074,832,33,67
"""080899682003""",,1,879,395,302.5,65,78,43,30,38,18,35,40,25,7.63,9.97,1.64,1,2,20214,18379,22266,1,2,1,11331,10265,13412,8458,7645,10261,2848,2590,3137,24,29,15,21,25,13,5.7,0.4,2.75,1.31,1692,87,1207,81,4,341,526,818,964,578,62,38
"""080690017072""","""Fort Collins, CO""",1,3093,1209,301.41,48,57,53,26,32,29,22,24,24,9.16,36.75,1.84,2,2,21620,19267,21821,1,1,1,13056,11670,13025,9986,8934,9924,3046,2714,3074,24,22,27,33,30,37,5.9,2.4,3.86,4.01,12347,72,9359,88,8,155,821,1285,1296,1267,64,36
"""080010087092""","""Denver-Aurora-Lakewood, CO""",1,2532,706,151,31,35,36,14,17,17,17,18,19,6.85,32.01,1.51,1,1,16326,14424,15929,6,6,7,11026,9453,10161,8593,7297,7775,2301,2032,2244,132,124,142,112,106,121,8.9,5.2,11.91,4.68,20554,18,40476,92,13,186,810,763,,763,4,96
"""080690017073""","""Fort Collins, CO""",1,1524,611,389.9,52,62,58,29,36,32,24,26,26,10.04,15.74,1.99,2,2,22976,20385,23238,1,1,1,14083,12576,14109,10820,9682,10809,3237,2872,3274,26,22,27,35,30,36,2.4,2.7,2.81,1.57,13295,100,11165,88,13,115,1079,1435,1435,,91,9
"""080690018042""","""Fort Collins, CO""",1,646,279,86.36,46,54,51,23,28,25,23,25,25,8.83,28.52,1.92,2,2,22383,19958,22600,2,2,2,13662,12181,13667,10474,9335,10449,3153,2812,3184,34,34,35,47,46,47,3.8,2.6,3.44,3.23,15427,100,10759,88,7,252,753,1132,1115,1221,84,16
"""080050873002""","""Denver-Aurora-Lakewood, CO""",1,1776,1025,57.91,32,37,38,17,21,20,16,16,18,5.4,95.56,1.41,1,1,14348,12401,13986,10,10,11,10254,8638,9455,8051,6717,7297,2022,1747,1970,181,173,187,154,147,159,9.4,7.8,26.11,17.7,45830,4,52331,91,7,276,869,904,683,933,11,89
"""080010087052""","""Denver-Aurora-Lakewood, CO""",1,1268,372,102.27,41,48,48,21,26,25,20,22,23,7.68,27.94,1.82,2,2,20593,18005,20256,3,3,4,13348,11406,12478,10372,8806,9548,2902,2536,2853,74,64,77,63,54,65,6.3,4.6,4.57,3.64,20697,58,36161,92,7,232,733,1130,1269,781,72,28
"""080690018061""","""Fort Collins, CO""",1,5038,2118,913.88,49,59,55,27,34,30,22,25,25,9.05,20.98,1.87,2,2,22033,19422,22307,1,1,2,13322,11907,13315,10191,9149,10144,3104,2736,3142,27,22,29,37,30,39,5.5,1.8,4.02,2.32,11191,61,6764,87,12,130,942,1355,1413,1199,73,27
"""080690018062""","""Fort Collins, CO""",1,1031,421,235.95,49,58,55,27,34,30,22,25,25,8.18,14.6,1.87,2,2,22099,19547,22358,1,1,1,13318,11899,13314,10188,9131,10147,3113,2754,3150,17,15,18,23,21,24,5.4,2.1,3.19,1.78,13076,62,8275,87,16,100,1073,1340,1340,,71,29
"""081010017002""","""Pueblo, CO""",1,1718,733,275.28,60,70,48,31,38,23,30,32,25,8.99,23.93,1.7,2,2,21117,18896,22459,3,3,3,12259,10452,13248,9258,7760,10058,2975,2663,3164,26,29,26,43,47,42,3.3,6.6,3.38,2.66,14452,98,9051,85,11,114,1096,1049,1109,736,84,16
"""080690018063""","""Fort Collins, CO""",1,1498,584,413.92,50,59,55,27,33,29,23,26,26,9.31,13.14,1.94,2,2,22837,20327,23085,1,1,1,13776,12347,13768,10538,9464,10495,3217,2864,3252,20,19,21,28,25,28,4.2,1.9,2.88,1.41,10060,82,7274,87,12,107,1057,1322,1461,843,78,22
"""080690018072""","""Fort Collins, CO""",1,1798,697,351.35,55,65,61,31,39,35,23,26,26,10.23,20.29,1.97,2,2,23458,20788,23721,1,0,1,14032,12641,14008,10715,9707,10654,3305,2928,3342,13,6,13,17,8,17,3.1,2.6,2.98,1.98,12888,96,7975,87,12,128,1076,1552,1396,2529,86,14
"""080690018074""","""Fort Collins, CO""",1,582,271,79.21,52,61,57,29,36,32,23,25,25,9.12,31.19,1.91,2,2,21879,19130,22183,2,2,2,13535,12004,13575,10415,9279,10410,3082,2695,3125,38,31,40,51,42,54,4.1,2.6,3.69,3.42,14660,77,9709,88,6,242,739,1440,1440,,95,5
"""081010017001""","""Pueblo, CO""",1,1232,608,303.81,51,58,41,23,29,18,27,29,23,6.82,13.64,1.56,1,2,19398,17395,20708,3,3,3,11262,9635,12230,8501,7152,9288,2733,2451,2917,28,32,25,45,52,41,6.7,5.5,5.99,2,15000,61,11284,87,10,166,715,800,973,619,51,49
"""081010017003""","""Pueblo, CO""",1,1495,593,191.93,64,74,51,34,43,26,30,32,25,9.29,28.72,1.71,2,2,21136,18957,22475,1,2,1,12274,10460,13272,9283,7772,10094,2977,2671,3166,14,17,13,23,27,21,3.5,5.9,3.06,3.09,13675,100,9484,86,9,170,925,1172,1172,,83,17
"""081010018001""","""Pueblo, CO""",1,907,397,97.98,54,62,43,26,33,20,28,29,23,7.59,30.76,1.6,1,2,19072,17284,20340,4,4,3,11430,9717,12447,8708,7242,9552,2687,2436,2865,35,40,30,56,64,49,5.8,5.5,3.74,4.05,13866,98,12947,87,2,398,511,910,953,825,66,34
"""081010018002""","""Pueblo, CO""",1,847,374,93.07,61,70,48,33,41,25,28,30,23,7.68,30.88,1.63,1,2,19209,17223,20526,4,4,3,11597,9831,12611,8857,7366,9688,2706,2427,2892,35,38,31,56,62,50,5.5,5.5,4.4,4.02,15110,94,13669,87,2,495,482,1120,1155,1008,76,24
"""080870004003""","""Fort Morgan, CO""",1,1356,535,344.1,47,54,42,20,25,18,27,30,25,7.9,12.28,1.86,2,2,22366,20025,22233,0,0,0,13296,11571,13332,10145,8749,10200,3151,2822,3132,0,0,0,0,0,0,7.2,0,5.77,1.55,3971,58,8417,91,4,246,554,794,1130,474,49,51
"""080690020071""","""Fort Collins, CO""",1,1408,839,218.53,33,39,37,15,19,17,18,21,20,6.37,24.46,1.57,1,2,17132,15345,17184,3,3,3,11001,9836,10868,8535,7618,8388,2413,2162,2421,53,56,59,72,76,80,9,2.3,18.47,3.84,13435,28,13823,89,4,246,533,745,876,733,9,91
"""080690020082""","""Fort Collins, CO""",1,2396,950,448.04,44,52,48,21,27,24,22,25,25,9.59,20.34,1.88,2,2,22384,20119,22554,0,0,0,13368,12044,13306,10210,9205,10123,3153,2834,3177,5,5,7,7,6,9,5.6,1.2,3.45,2.12,9660,78,7777,88,12,118,895,1063,1133,974,56,44
"""080130134025""","""Boulder, CO""",1,2656,798,142.53,36,42,46,18,23,24,18,19,22,8.97,50.21,1.74,2,2,19533,17388,19622,3,3,3,12774,10997,12041,9958,8489,9209,2753,2449,2764,63,59,68,53,50,58,7.8,1.9,7.87,5.6,15821,49,13975,90,7,202,775,1077,1208,998,38,62
"""080130134024""","""Boulder, CO""",1,610,225,91.16,56,66,72,35,43,46,21,23,26,10.41,25.69,2.04,2,2,22964,20259,23212,1,0,1,14877,12805,14165,11624,9943,10878,3236,2854,3270,17,8,17,15,7,14,2.6,1.6,3.37,2.47,14084,100,11248,89,9,183,988,2056,2056,,94,6
"""080130122013""","""Boulder, CO""",1,1383,616,1134.93,67,80,86,47,58,61,20,22,25,8.81,4.78,1.94,2,2,22500,20184,22686,0,0,0,14237,12249,13550,11067,9406,10348,3171,2843,3196,0,0,5,0,0,5,3.6,4.4,3.65,0.54,9554,87,15869,89,19,43,874,2753,3406,690,76,24
"""080310083122""","""Denver-Aurora-Lakewood, CO""",1,2237,817,330.98,35,40,41,17,21,21,18,19,20,7.07,17.46,1.56,1,1,17304,15261,16908,10,10,11,11623,9993,10769,8923,7591,8119,2428,2141,2372,272,262,278,230,221,235,8.2,5.6,5.96,2.47,23857,32,46069,92,17,157,1372,926,1160,855,23,77
"""080310011012""","""Denver-Aurora-Lakewood, CO""",1,649,219,43.06,24,27,27,7,9,9,17,18,19,5.23,26.58,1.53,1,1,15016,13540,14598,7,8,8,11026,9404,10172,8731,7307,7923,2107,1899,2048,188,197,201,159,166,169,9.3,5,11.01,5.09,39522,31,82365,95,3,342,449,385,1031,302,11,89
"""080310083903""","""Denver-Aurora-Lakewood, CO""",1,2678,811,188.93,47,55,56,26,32,31,22,23,25,9.97,42.81,1.92,2,2,21557,19292,21191,5,4,5,14125,12106,13221,10982,9291,10125,3025,2706,2972,118,109,124,100,92,104,4.5,1.2,5.21,4.29,15087,97,18643,91,6,278,782,1396,1349,1549,77,23
"""080310044033""","""Denver-Aurora-Lakewood, CO""",1,1421,649,120.35,39,46,46,21,26,26,18,20,21,7.04,37.97,1.67,1,2,16694,15099,16335,7,7,8,12090,10325,11246,9556,8012,8754,2343,2118,2291,191,195,201,161,164,170,8.1,4.7,22.37,5.39,38218,56,46584,93,5,213,624,1146,1198,1116,37,63
"""080130126052""","""Boulder, CO""",1,1204,516,80.06,40,47,51,25,31,32,15,16,19,6.14,39.6,1.48,1,1,15193,13233,15233,8,7,9,10742,9103,10094,8428,7081,7750,2141,1864,2146,173,158,198,147,134,168,9.1,5.3,16.98,6.44,24617,16,54476,93,3,312,496,1454,1625,1398,25,75
"""080050838003""","""Denver-Aurora-Lakewood, CO""",1,541,265,41.01,41,47,48,23,28,27,18,19,21,6.55,42.31,1.63,1,2,18198,15317,17923,8,7,8,12003,10018,11242,9303,7738,8578,2565,2158,2525,136,122,140,116,104,119,8,6.4,9.64,6.46,31944,13,26244,89,3,515,573,1234,1234,,82,18
